object_id,galaxy_class,bar_class,edge_on_class,image_local_path
-556535407485828136,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021006_NEG556535407485828136_gz_arcsinh_vis_y.jpg
2748315202675615816,E,No Bar,Not Edge-On,./Galaxy_cutouts/102160063_2748315202675615816_gz_arcsinh_vis_y.jpg
-576842293478851415,E,No Bar,Edge-On,./Galaxy_cutouts/102021492_NEG576842293478851415_gz_arcsinh_vis_y.jpg
-610481742488833910,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020535_NEG610481742488833910_gz_arcsinh_vis_y.jpg
-602361187511013627,E,No Bar,Not Edge-On,./Galaxy_cutouts/102018669_NEG602361187511013627_gz_arcsinh_vis_y.jpg
-608530713468785219,E,No Bar,Not Edge-On,./Galaxy_cutouts/102022477_NEG608530713468785219_gz_arcsinh_vis_y.jpg
-662920087481518059,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021504_NEG662920087481518059_gz_arcsinh_vis_y.jpg
-603007008487939113,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020534_NEG603007008487939113_gz_arcsinh_vis_y.jpg
2651349889673180987,E,No Bar,Not Edge-On,./Galaxy_cutouts/102160055_2651349889673180987_gz_arcsinh_vis_y.jpg
-607280731491685160,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020534_NEG607280731491685160_gz_arcsinh_vis_y.jpg
-601870743476100900,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021983_NEG601870743476100900_gz_arcsinh_vis_y.jpg
-579349354505690616,E,No Bar,Not Edge-On,./Galaxy_cutouts/102019124_NEG579349354505690616_gz_arcsinh_vis_y.jpg
-584553999484129660,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021010_NEG584553999484129660_gz_arcsinh_vis_y.jpg
2748419493652149356,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158590_2748419493652149356_gz_arcsinh_vis_y.jpg
2697269488647884559,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158585_2697269488647884559_gz_arcsinh_vis_y.jpg
-564515611489547187,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020529_NEG564515611489547187_gz_arcsinh_vis_y.jpg
-551846479284922204,E,No Bar,Not Edge-On,./Galaxy_cutouts/102043552_NEG551846479284922204_gz_arcsinh_vis_y.jpg
-521147975285873489,E,No Bar,Not Edge-On,./Galaxy_cutouts/102043547_NEG521147975285873489_gz_arcsinh_vis_y.jpg
2659283494651699477,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158582_2659283494651699477_gz_arcsinh_vis_y.jpg
-604209746480475284,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021496_NEG604209746480475284_gz_arcsinh_vis_y.jpg
2725633357638797603,E,No Bar,Not Edge-On,./Galaxy_cutouts/102157958_2725633357638797603_gz_arcsinh_vis_y.jpg
-525759268286973539,E,No Bar,Not Edge-On,./Galaxy_cutouts/102043548_NEG525759268286973539_gz_arcsinh_vis_y.jpg
-605153508510723304,E,No Bar,Not Edge-On,./Galaxy_cutouts/102018669_NEG605153508510723304_gz_arcsinh_vis_y.jpg
-616389133495002246,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020062_NEG616389133495002246_gz_arcsinh_vis_y.jpg
-618807966478041282,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021498_NEG618807966478041282_gz_arcsinh_vis_y.jpg
2757344734658512434,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159197_2757344734658512434_gz_arcsinh_vis_y.jpg
-657768329470667347,E,No Bar,Not Edge-On,./Galaxy_cutouts/102022484_NEG657768329470667347_gz_arcsinh_vis_y.jpg
-617815867497200577,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020062_NEG617815867497200577_gz_arcsinh_vis_y.jpg
-565246732493223304,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020055_NEG565246732493223304_gz_arcsinh_vis_y.jpg
-570594287486269261,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021008_NEG570594287486269261_gz_arcsinh_vis_y.jpg
-600557500487782563,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020534_NEG600557500487782563_gz_arcsinh_vis_y.jpg
2650973201642297148,E,No Bar,Not Edge-On,./Galaxy_cutouts/102157952_2650973201642297148_gz_arcsinh_vis_y.jpg
2627402603657667192,E,No Bar,Edge-On,./Galaxy_cutouts/102159186_2627402603657667192_gz_arcsinh_vis_y.jpg
2687457558644030519,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158273_2687457558644030519_gz_arcsinh_vis_y.jpg
-659848071489823272,E,Bar,Not Edge-On,./Galaxy_cutouts/102020541_NEG659848071489823272_gz_arcsinh_vis_y.jpg
2737224136658802066,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159195_2737224136658802066_gz_arcsinh_vis_y.jpg
2732289767658755489,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159195_2732289767658755489_gz_arcsinh_vis_y.jpg
2688005075664847848,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159486_2688005075664847848_gz_arcsinh_vis_y.jpg
-621957226473700189,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021986_NEG621957226473700189_gz_arcsinh_vis_y.jpg
-627821504484007937,E,Bar,Not Edge-On,./Galaxy_cutouts/102021016_NEG627821504484007937_gz_arcsinh_vis_y.jpg
-598454363505129390,E,No Bar,Not Edge-On,./Galaxy_cutouts/102019127_NEG598454363505129390_gz_arcsinh_vis_y.jpg
2688597304657231669,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158890_2688597304657231669_gz_arcsinh_vis_y.jpg
2704183144636828257,E,No Bar,Not Edge-On,./Galaxy_cutouts/102157634_2704183144636828257_gz_arcsinh_vis_y.jpg
-663625525466252033,E,No Bar,Not Edge-On,./Galaxy_cutouts/102022981_NEG663625525466252033_gz_arcsinh_vis_y.jpg
2727228699668345056,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159777_2727228699668345056_gz_arcsinh_vis_y.jpg
-610916818500481617,E,No Bar,Not Edge-On,./Galaxy_cutouts/102019592_NEG610916818500481617_gz_arcsinh_vis_y.jpg
2665113212636663084,E,No Bar,Not Edge-On,./Galaxy_cutouts/102157630_2665113212636663084_gz_arcsinh_vis_y.jpg
-621365209480088650,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021498_NEG621365209480088650_gz_arcsinh_vis_y.jpg
-658687956476132992,E,No Bar,Edge-On,./Galaxy_cutouts/102021991_NEG658687956476132992_gz_arcsinh_vis_y.jpg
2761813510654601909,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158896_2761813510654601909_gz_arcsinh_vis_y.jpg
-557863567490501443,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020528_NEG557863567490501443_gz_arcsinh_vis_y.jpg
-591824145498011145,E,No Bar,Not Edge-On,./Galaxy_cutouts/102019590_NEG591824145498011145_gz_arcsinh_vis_y.jpg
-622587860469139039,E,No Bar,Edge-On,./Galaxy_cutouts/102022479_NEG622587860469139039_gz_arcsinh_vis_y.jpg
-588977588485667833,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021011_NEG588977588485667833_gz_arcsinh_vis_y.jpg
-634942344477985249,E,No Bar,Edge-On,./Galaxy_cutouts/102021500_NEG634942344477985249_gz_arcsinh_vis_y.jpg
2666887216661117896,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159189_2666887216661117896_gz_arcsinh_vis_y.jpg
2690488726678264656,E,No Bar,Edge-On,./Galaxy_cutouts/102160336_2690488726678264656_gz_arcsinh_vis_y.jpg
2751127455654727198,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158896_2751127455654727198_gz_arcsinh_vis_y.jpg
-628598054456495016,E,No Bar,Not Edge-On,./Galaxy_cutouts/102023984_NEG628598054456495016_gz_arcsinh_vis_y.jpg
2663229008637720278,E,No Bar,Not Edge-On,./Galaxy_cutouts/102157953_2663229008637720278_gz_arcsinh_vis_y.jpg
2710606223680447244,E,No Bar,Not Edge-On,./Galaxy_cutouts/102160337_2710606223680447244_gz_arcsinh_vis_y.jpg
-561885790495955166,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020055_NEG561885790495955166_gz_arcsinh_vis_y.jpg
2744709206658434954,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159196_2744709206658434954_gz_arcsinh_vis_y.jpg
2650736784662119791,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159188_2650736784662119791_gz_arcsinh_vis_y.jpg
2687329505639885617,E,No Bar,Not Edge-On,./Galaxy_cutouts/102157955_2687329505639885617_gz_arcsinh_vis_y.jpg
2728566737685122147,E,No Bar,Not Edge-On,./Galaxy_cutouts/102160610_2728566737685122147_gz_arcsinh_vis_y.jpg
-570035347505177591,E,No Bar,Not Edge-On,./Galaxy_cutouts/102019123_NEG570035347505177591_gz_arcsinh_vis_y.jpg
-631851874494634706,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020064_NEG631851874494634706_gz_arcsinh_vis_y.jpg
-531936487287805088,E,No Bar,Edge-On,./Galaxy_cutouts/102042915_NEG531936487287805088_gz_arcsinh_vis_y.jpg
2679118508651976835,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158584_2679118508651976835_gz_arcsinh_vis_y.jpg
-620493522498280115,E,No Bar,Not Edge-On,./Galaxy_cutouts/102019594_NEG620493522498280115_gz_arcsinh_vis_y.jpg
-648100065461989209,E,No Bar,Edge-On,./Galaxy_cutouts/102023481_NEG648100065461989209_gz_arcsinh_vis_y.jpg
-589984509498155441,E,No Bar,Not Edge-On,./Galaxy_cutouts/102019590_NEG589984509498155441_gz_arcsinh_vis_y.jpg
-565439198480615798,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021490_NEG565439198480615798_gz_arcsinh_vis_y.jpg
2665531301633133777,E,No Bar,Edge-On,./Galaxy_cutouts/102157630_2665531301633133777_gz_arcsinh_vis_y.jpg
-610570376494304174,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020061_NEG610570376494304174_gz_arcsinh_vis_y.jpg
-616120737464875601,E,No Bar,Not Edge-On,./Galaxy_cutouts/102022975_NEG616120737464875601_gz_arcsinh_vis_y.jpg
-666440591467705424,E,No Bar,Not Edge-On,./Galaxy_cutouts/102022485_NEG666440591467705424_gz_arcsinh_vis_y.jpg
-613747388492106799,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020535_NEG613747388492106799_gz_arcsinh_vis_y.jpg
2669903677645011254,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158271_2669903677645011254_gz_arcsinh_vis_y.jpg
-565756257499629051,E,No Bar,Not Edge-On,./Galaxy_cutouts/102019586_NEG565756257499629051_gz_arcsinh_vis_y.jpg
2681431195645533847,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158272_2681431195645533847_gz_arcsinh_vis_y.jpg
-598480076487390378,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021012_NEG598480076487390378_gz_arcsinh_vis_y.jpg
2712408044660927313,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159193_2712408044660927313_gz_arcsinh_vis_y.jpg
-602199622475166052,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021983_NEG602199622475166052_gz_arcsinh_vis_y.jpg
-569150005482554055,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021008_NEG569150005482554055_gz_arcsinh_vis_y.jpg
2721381636678607929,E,No Bar,Not Edge-On,./Galaxy_cutouts/102160338_2721381636678607929_gz_arcsinh_vis_y.jpg
-610087503506269115,E,No Bar,Not Edge-On,./Galaxy_cutouts/102019128_NEG610087503506269115_gz_arcsinh_vis_y.jpg
-607135322464329462,E,No Bar,Not Edge-On,./Galaxy_cutouts/102022973_NEG607135322464329462_gz_arcsinh_vis_y.jpg
2648116682661587739,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159188_2648116682661587739_gz_arcsinh_vis_y.jpg
-600372026474386507,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021983_NEG600372026474386507_gz_arcsinh_vis_y.jpg
2709430248635193334,E,No Bar,Not Edge-On,./Galaxy_cutouts/102157634_2709430248635193334_gz_arcsinh_vis_y.jpg
2659226262666313972,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159483_2659226262666313972_gz_arcsinh_vis_y.jpg
2707242961634140085,E,No Bar,Not Edge-On,./Galaxy_cutouts/102157634_2707242961634140085_gz_arcsinh_vis_y.jpg
-628171008456621892,E,No Bar,Not Edge-On,./Galaxy_cutouts/102023984_NEG628171008456621892_gz_arcsinh_vis_y.jpg
2631764714655906078,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158885_2631764714655906078_gz_arcsinh_vis_y.jpg
-613166968467410692,E,No Bar,Not Edge-On,./Galaxy_cutouts/102022974_NEG613166968467410692_gz_arcsinh_vis_y.jpg
-668688120476825133,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021992_NEG668688120476825133_gz_arcsinh_vis_y.jpg
2642451779665387211,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159482_2642451779665387211_gz_arcsinh_vis_y.jpg
2657454208659409061,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159188_2657454208659409061_gz_arcsinh_vis_y.jpg
-632590970470769116,E,No Bar,Edge-On,./Galaxy_cutouts/102022480_NEG632590970470769116_gz_arcsinh_vis_y.jpg
2703488879677204246,E,No Bar,Not Edge-On,./Galaxy_cutouts/102160059_2703488879677204246_gz_arcsinh_vis_y.jpg
2718885030679688144,E,No Bar,Not Edge-On,./Galaxy_cutouts/102160338_2718885030679688144_gz_arcsinh_vis_y.jpg
2655050969651754193,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158582_2655050969651754193_gz_arcsinh_vis_y.jpg
2661982919671875922,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159772_2661982919671875922_gz_arcsinh_vis_y.jpg
-592365676469605225,E,No Bar,Not Edge-On,./Galaxy_cutouts/102022475_NEG592365676469605225_gz_arcsinh_vis_y.jpg
2728870722660863478,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159194_2728870722660863478_gz_arcsinh_vis_y.jpg
2672706527640439134,E,No Bar,Not Edge-On,./Galaxy_cutouts/102157954_2672706527640439134_gz_arcsinh_vis_y.jpg
-520653850289183282,E,No Bar,Not Edge-On,./Galaxy_cutouts/102042914_NEG520653850289183282_gz_arcsinh_vis_y.jpg
-522365982272856972,E,No Bar,Edge-On,./Galaxy_cutouts/102044823_NEG522365982272856972_gz_arcsinh_vis_y.jpg
-603605751473204148,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021983_NEG603605751473204148_gz_arcsinh_vis_y.jpg
2687169820684880660,E,No Bar,Not Edge-On,./Galaxy_cutouts/102160607_2687169820684880660_gz_arcsinh_vis_y.jpg
-649583412492403656,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020540_NEG649583412492403656_gz_arcsinh_vis_y.jpg
-608968007494837316,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020061_NEG608968007494837316_gz_arcsinh_vis_y.jpg
2760898275664872149,E,No Bar,Edge-On,./Galaxy_cutouts/102159492_2760898275664872149_gz_arcsinh_vis_y.jpg
-640518006472620882,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021988_NEG640518006472620882_gz_arcsinh_vis_y.jpg
-617374172476562059,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021985_NEG617374172476562059_gz_arcsinh_vis_y.jpg
-613069482474545532,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021985_NEG613069482474545532_gz_arcsinh_vis_y.jpg
-544420972295760450,E,No Bar,Not Edge-On,./Galaxy_cutouts/102042287_NEG544420972295760450_gz_arcsinh_vis_y.jpg
-527176761297380849,E,No Bar,Not Edge-On,./Galaxy_cutouts/102041657_NEG527176761297380849_gz_arcsinh_vis_y.jpg
2637622210667355410,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159482_2637622210667355410_gz_arcsinh_vis_y.jpg
-573824724486960400,E,No Bar,Edge-On,./Galaxy_cutouts/102021009_NEG573824724486960400_gz_arcsinh_vis_y.jpg
2670552723651926229,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158583_2670552723651926229_gz_arcsinh_vis_y.jpg
-511318111282043889,E,No Bar,Not Edge-On,./Galaxy_cutouts/102044182_NEG511318111282043889_gz_arcsinh_vis_y.jpg
2692198793634421785,E,No Bar,Not Edge-On,./Galaxy_cutouts/102157632_2692198793634421785_gz_arcsinh_vis_y.jpg
2664899449654765929,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158888_2664899449654765929_gz_arcsinh_vis_y.jpg
2702149811674200696,E,No Bar,Not Edge-On,./Galaxy_cutouts/102160059_2702149811674200696_gz_arcsinh_vis_y.jpg
2684578523683511686,E,No Bar,Not Edge-On,./Galaxy_cutouts/102160607_2684578523683511686_gz_arcsinh_vis_y.jpg
-556918553494368210,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020054_NEG556918553494368210_gz_arcsinh_vis_y.jpg
-592378287490192464,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020533_NEG592378287490192464_gz_arcsinh_vis_y.jpg
-578310880484878705,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021009_NEG578310880484878705_gz_arcsinh_vis_y.jpg
-555137130494115243,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020054_NEG555137130494115243_gz_arcsinh_vis_y.jpg
-521362892278795824,E,No Bar,Edge-On,./Galaxy_cutouts/102044183_NEG521362892278795824_gz_arcsinh_vis_y.jpg
-598912820493794830,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020060_NEG598912820493794830_gz_arcsinh_vis_y.jpg
2658329051673868032,E,No Bar,Not Edge-On,./Galaxy_cutouts/102160056_2658329051673868032_gz_arcsinh_vis_y.jpg
-546529730277484629,E,No Bar,Not Edge-On,./Galaxy_cutouts/102044827_NEG546529730277484629_gz_arcsinh_vis_y.jpg
-617872166492596614,E,No Bar,Edge-On,./Galaxy_cutouts/102020062_NEG617872166492596614_gz_arcsinh_vis_y.jpg
-656314804469890878,E,Bar,Not Edge-On,./Galaxy_cutouts/102022483_NEG656314804469890878_gz_arcsinh_vis_y.jpg
2710781779649939593,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158586_2710781779649939593_gz_arcsinh_vis_y.jpg
2729990329681812426,E,No Bar,Not Edge-On,./Galaxy_cutouts/102160339_2729990329681812426_gz_arcsinh_vis_y.jpg
-591474253482557247,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021011_NEG591474253482557247_gz_arcsinh_vis_y.jpg
2742847386684052712,E,No Bar,Not Edge-On,./Galaxy_cutouts/102160612_2742847386684052712_gz_arcsinh_vis_y.jpg
-596709621472086159,E,No Bar,Not Edge-On,./Galaxy_cutouts/102022475_NEG596709621472086159_gz_arcsinh_vis_y.jpg
2650041311645853893,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158269_2650041311645853893_gz_arcsinh_vis_y.jpg
-642833825475010855,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021989_NEG642833825475010855_gz_arcsinh_vis_y.jpg
-613396742475825751,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021985_NEG613396742475825751_gz_arcsinh_vis_y.jpg
-555457972487900336,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020528_NEG555457972487900336_gz_arcsinh_vis_y.jpg
-626276410499464233,E,Bar,Not Edge-On,./Galaxy_cutouts/102019594_NEG626276410499464233_gz_arcsinh_vis_y.jpg
-560259735495220418,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020055_NEG560259735495220418_gz_arcsinh_vis_y.jpg
2711895305636158001,E,No Bar,Not Edge-On,./Galaxy_cutouts/102157634_2711895305636158001_gz_arcsinh_vis_y.jpg
-620411055491416579,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020536_NEG620411055491416579_gz_arcsinh_vis_y.jpg
2653567562642604888,E,Bar,Not Edge-On,./Galaxy_cutouts/102158270_2653567562642604888_gz_arcsinh_vis_y.jpg
2717467312650647267,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158587_2717467312650647267_gz_arcsinh_vis_y.jpg
-629275413484971313,E,No Bar,Edge-On,./Galaxy_cutouts/102021016_NEG629275413484971313_gz_arcsinh_vis_y.jpg
-544255043283660522,E,No Bar,Edge-On,./Galaxy_cutouts/102043551_NEG544255043283660522_gz_arcsinh_vis_y.jpg
-558845215486738090,E,No Bar,Edge-On,./Galaxy_cutouts/102021007_NEG558845215486738090_gz_arcsinh_vis_y.jpg
-642542313459563937,E,No Bar,Not Edge-On,./Galaxy_cutouts/102023480_NEG642542313459563937_gz_arcsinh_vis_y.jpg
2671423063674925054,E,No Bar,Not Edge-On,./Galaxy_cutouts/102160057_2671423063674925054_gz_arcsinh_vis_y.jpg
-634173878453277085,E,No Bar,Not Edge-On,./Galaxy_cutouts/102023985_NEG634173878453277085_gz_arcsinh_vis_y.jpg
-656876783466401202,E,No Bar,Not Edge-On,./Galaxy_cutouts/102022980_NEG656876783466401202_gz_arcsinh_vis_y.jpg
-613871347471733234,E,No Bar,Not Edge-On,./Galaxy_cutouts/102022478_NEG613871347471733234_gz_arcsinh_vis_y.jpg
-524323030271818651,E,No Bar,Not Edge-On,./Galaxy_cutouts/102045466_NEG524323030271818651_gz_arcsinh_vis_y.jpg
-640684481486226172,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021018_NEG640684481486226172_gz_arcsinh_vis_y.jpg
2744833508667217465,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159490_2744833508667217465_gz_arcsinh_vis_y.jpg
-562030890493433900,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020055_NEG562030890493433900_gz_arcsinh_vis_y.jpg
2687385829648458067,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158584_2687385829648458067_gz_arcsinh_vis_y.jpg
2682144958661960865,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159190_2682144958661960865_gz_arcsinh_vis_y.jpg
-584457298494411262,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020058_NEG584457298494411262_gz_arcsinh_vis_y.jpg
-544707306286323410,E,No Bar,Not Edge-On,./Galaxy_cutouts/102043551_NEG544707306286323410_gz_arcsinh_vis_y.jpg
2711373445674060973,E,No Bar,Not Edge-On,./Galaxy_cutouts/102160060_2711373445674060973_gz_arcsinh_vis_y.jpg
-660874362486408243,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021020_NEG660874362486408243_gz_arcsinh_vis_y.jpg
2708316603653756597,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158892_2708316603653756597_gz_arcsinh_vis_y.jpg
-659034644483872108,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021020_NEG659034644483872108_gz_arcsinh_vis_y.jpg
-638510590497247443,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020065_NEG638510590497247443_gz_arcsinh_vis_y.jpg
-607529321471418051,E,No Bar,Not Edge-On,./Galaxy_cutouts/102022477_NEG607529321471418051_gz_arcsinh_vis_y.jpg
-521628500300275052,E,No Bar,Not Edge-On,./Galaxy_cutouts/102041656_NEG521628500300275052_gz_arcsinh_vis_y.jpg
2693531927654500851,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158891_2693531927654500851_gz_arcsinh_vis_y.jpg
-570402831484549337,E,No Bar,Edge-On,./Galaxy_cutouts/102021008_NEG570402831484549337_gz_arcsinh_vis_y.jpg
2688501094678191804,E,No Bar,Not Edge-On,./Galaxy_cutouts/102160336_2688501094678191804_gz_arcsinh_vis_y.jpg
-635236426459198743,E,No Bar,Not Edge-On,./Galaxy_cutouts/102023479_NEG635236426459198743_gz_arcsinh_vis_y.jpg
2725158515660527408,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159194_2725158515660527408_gz_arcsinh_vis_y.jpg
-608149800470453714,E,No Bar,Not Edge-On,./Galaxy_cutouts/102022477_NEG608149800470453714_gz_arcsinh_vis_y.jpg
2726257465652915920,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158893_2726257465652915920_gz_arcsinh_vis_y.jpg
2663943740680404334,E,No Bar,Edge-On,./Galaxy_cutouts/102160334_2663943740680404334_gz_arcsinh_vis_y.jpg
-622781398475118779,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021986_NEG622781398475118779_gz_arcsinh_vis_y.jpg
-635186984456094595,E,No Bar,Edge-On,./Galaxy_cutouts/102023985_NEG635186984456094595_gz_arcsinh_vis_y.jpg
-618615511470785499,E,No Bar,Not Edge-On,./Galaxy_cutouts/102022478_NEG618615511470785499_gz_arcsinh_vis_y.jpg
2653704227658090905,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159188_2653704227658090905_gz_arcsinh_vis_y.jpg
2715317227652223146,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158587_2715317227652223146_gz_arcsinh_vis_y.jpg
-613475482468546735,E,No Bar,Not Edge-On,./Galaxy_cutouts/102022477_NEG613475482468546735_gz_arcsinh_vis_y.jpg
2702133798637718524,E,No Bar,Not Edge-On,./Galaxy_cutouts/102157956_2702133798637718524_gz_arcsinh_vis_y.jpg
2674521970644473316,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158271_2674521970644473316_gz_arcsinh_vis_y.jpg
-564614718482035279,E,No Bar,Edge-On,./Galaxy_cutouts/102021490_NEG564614718482035279_gz_arcsinh_vis_y.jpg
-577627732500561829,E,No Bar,Edge-On,./Galaxy_cutouts/102019588_NEG577627732500561829_gz_arcsinh_vis_y.jpg
-657375082460321133,E,No Bar,Not Edge-On,./Galaxy_cutouts/102023482_NEG657375082460321133_gz_arcsinh_vis_y.jpg
-661018344479590138,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021503_NEG661018344479590138_gz_arcsinh_vis_y.jpg
2698169776675537452,E,No Bar,Not Edge-On,./Galaxy_cutouts/102160059_2698169776675537452_gz_arcsinh_vis_y.jpg
-510260344281105260,E,No Bar,Not Edge-On,./Galaxy_cutouts/102044182_NEG510260344281105260_gz_arcsinh_vis_y.jpg
2685000337667143733,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159485_2685000337667143733_gz_arcsinh_vis_y.jpg
